# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN kepid:          KepID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN kepoi_name:     KOI Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN kepler_name:    Kepler Name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_disposition: Exoplanet Archive Disposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_pdisposition: Disposition Using Kepler Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_score:      Disposition Score,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_fpflag_nt:  Not Transit-Like False Positive Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_fpflag_ss:  Stellar Eclipse False Positive Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_fpflag_co:  Centroid Offset False Positive Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_fpflag_ec:  Ephemeris Match Indicates Contamination False Positive Flag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_period:     Orbital Period [days],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_time0bk:    Transit Epoch [BKJD],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_time0bk_err1: Transit Epoch Upper Unc. [BKJD],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_time0bk_err2: Transit Epoch Lower Unc. [BKJD],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_impact:     Impact Parameter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_impact_err1: Impact Parameter Upper Unc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_impact_err2: Impact Parameter Lower Unc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_duration:   Transit Duration [hrs],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_depth:      Transit Depth [ppm],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_prad:       Planetary Radius [Earth radii],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_teq:        Equilibrium Temperature [K],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_insol:      Insolation Flux [Earth flux],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_insol_err1: Insolation Flux Upper Unc. [Earth flux],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_insol_err2: Insolation Flux Lower Unc. [Earth flux],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_model_snr:  Transit Signal-to-Noise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_tce_plnt_num: TCE Planet Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_tce_delivname: TCE Delivery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_steff:      Stellar Effective Temperature [K],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_slogg_err1: Stellar Surface Gravity Upper Unc. [log10(cm/s**2)],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_slogg_err2: Stellar Surface Gravity Lower Unc. [log10(cm/s**2)],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_srad:       Stellar Radius [Solar radii],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN ra:             RA [decimal degrees],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN dec:            Dec [decimal degrees],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# COLUMN koi_kepmag:     Kepler-band [mag],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
4636578,K02025.01,Kepler-350 c,CONFIRMED,CANDIDATE,1,0,0,0,0,17.84850835,6.50E-05,-6.50E-05,148.39117,2.89E-03,-2.89E-03,0.849,0.073,-0.61,5.8919,0.087,-0.087,3.91E+02,9.50E+00,-9.50E+00,3.29,5.90E-01,-6.00E-01,888,,,146.82,74.83,-55.97,43.5,1,q1_q17_dr25_tce,6188,124,-124,4.152,0.168,-0.112,1.465,0.265,-0.265,285.41962,39.706108,13.781
4636578,K02025.02,Kepler-350 d,CONFIRMED,CANDIDATE,0.998,0,0,0,0,26.1363443,1.14E-04,-1.14E-04,131.61796,3.42E-03,-3.42E-03,0.187,0.26,-0.187,6.613,0.108,-0.108,3.62E+02,9.90E+00,-9.90E+00,2.8,5.10E-01,-5.10E-01,782,,,88.29,45,-33.66,38.1,2,q1_q17_dr25_tce,6188,124,-124,4.152,0.168,-0.112,1.465,0.265,-0.265,285.41962,39.706108,13.781
4636578,K02025.03,Kepler-350 b,CONFIRMED,CANDIDATE,0.996,0,0,0,0,11.1895709,8.68E-05,-8.68E-05,140.63504,6.73E-03,-6.73E-03,0.541,0.378,-0.328,5.3,0.161,-0.161,1.43E+02,7.60E+00,-7.60E+00,1.81,3.30E-01,-3.30E-01,1037,,,273.37,139.33,-104.22,19.9,3,q1_q17_dr25_tce,6188,124,-124,4.152,0.168,-0.112,1.465,0.265,-0.265,285.41962,39.706108,13.781
11923284,K02026.01,Kepler-1061 b,CONFIRMED,CANDIDATE,1,0,0,0,0,2.757977384,9.28E-06,-9.28E-06,131.87907,2.79E-03,-2.79E-03,0.875,0.001,-0.61,2.1489,0.0853,-0.0853,2.11E+02,1.11E+01,-1.11E+01,1.69,2.50E-01,-1.30E-01,1332,,,744.97,305.4,-166.77,22.5,1,q1_q17_dr25_tce,5919,106,-130,4.435,0.063,-0.117,1,0.146,-0.079,296.23001,50.27523,13.263
9838975,K00218.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,18.6928606,1.75E-06,-1.75E-06,143.8331829,7.72E-05,-7.72E-05,0.116,0.023,-0.078,3.88584,0.00636,-0.00636,5.13E+04,4.80E+01,-4.80E+01,14.81,2.00E+00,-9.20E-01,528,,,18.4,8.27,-3.9,1281.9,1,q1_q17_dr25_tce,5190,156,-140,4.66,0.028,-0.083,0.66,0.089,-0.041,295.03354,46.600151,16.147
5621125,K01814.01,Kepler-959 b,CONFIRMED,CANDIDATE,1,0,0,0,0,14.80075082,4.04E-05,-4.04E-05,132.82179,2.29E-03,-2.29E-03,0.367,0.076,-0.367,5.762,0.0741,-0.0741,5.01E+02,1.06E+01,-1.06E+01,17.38,3.36E+00,-6.24E+00,1912,,,3158.09,2258.59,-2193.8,54,1,q1_q17_dr25_tce,6327,301,-452,3.092,0.287,-0.123,7.663,1.482,-2.752,292.17117,40.811378,12.538
9872283,K01815.01,Kepler-960 b,CONFIRMED,CANDIDATE,1,0,0,0,0,3.126861192,1.69E-06,-1.69E-06,133.724959,4.61E-04,-4.61E-04,0.603,0.246,-0.378,1.1926,0.0198,-0.0198,7.95E+02,1.04E+01,-1.04E+01,5.12,3.27E+00,-2.98E+00,1391,,,886.72,1795.52,-745.72,94.6,1,q1_q17_dr25_tce,4854,145,-116,3.939,0.637,-0.343,1.749,1.119,-1.017,281.45718,46.746471,13.884
10666242,K00198.01,,FALSE POSITIVE,FALSE POSITIVE,0,0,1,0,0,87.24250316,5.31E-05,-5.31E-05,153.344695,5.28E-04,-5.28E-04,0.884,0.013,-0.012,4.1206,0.0272,-0.0272,1.79E+04,7.55E+01,-7.55E+01,15.86,2.17E+00,-7.30E-01,390,,,5.49,2.14,-0.88,335.2,1,q1_q17_dr25_tce,5671,102,-113,4.501,0.028,-0.105,0.955,0.131,-0.044,292.09824,47.940819,14.288
8624520,K01816.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,10.24061136,5.62E-06,-5.62E-06,131.667897,4.40E-04,-4.40E-04,0.786,0.016,-0.558,0.9617,0.0241,-0.0241,2.96E+03,5.38E+01,-5.38E+01,3.9,3.40E-01,-3.40E-01,656,,,43.85,15.22,-11.53,72,1,q1_q17_dr25_tce,5227,173,-157,4.623,0.066,-0.044,0.64,0.056,-0.056,291.68329,44.75164,15.408
7870032,K01818.01,Kepler-961 b,CONFIRMED,CANDIDATE,1,0,0,0,0,16.87725775,4.13E-05,-4.13E-05,138.64907,2.12E-03,-2.12E-03,0.516,0.033,-0.429,3.7917,0.0667,-0.0667,8.18E+02,2.16E+01,-2.16E+01,2.54,2.90E-01,-1.50E-01,642,,,40.09,13.57,-7.45,43.1,1,q1_q17_dr25_tce,5497,109,-109,4.512,0.042,-0.091,0.872,0.098,-0.053,282.03549,43.631271,14.101
9597058,K01819.01,Kepler-962 b,CONFIRMED,CANDIDATE,1,0,0,0,0,12.05705659,4.72E-05,-4.72E-05,135.41595,3.05E-03,-3.05E-03,0.548,0.392,-0.334,2.3462,0.0989,-0.0989,5.24E+02,2.96E+01,-2.96E+01,1.96,1.90E-01,-1.10E-01,689,,,53.26,16.58,-9.28,20.8,1,q1_q17_dr25_tce,5365,107,-107,4.537,0.036,-0.078,0.834,0.084,-0.045,295.31314,46.237492,13.576
4035640,K01881.01,Kepler-995 b,CONFIRMED,CANDIDATE,1,0,0,0,0,28.26727385,9.64E-05,-9.64E-05,140.92561,2.58E-03,-2.58E-03,0.01,0.441,-0.01,4.5839,0.0874,-0.0874,1.16E+03,3.15E+01,-3.15E+01,2.93,1.60E-01,-2.60E-01,517,,,16.84,3.18,-3.61,42.1,1,q1_q17_dr25_tce,5132,84,-76,4.457,0.084,-0.039,0.886,0.049,-0.077,284.61572,39.131039,14.907
6205228,K01882.01,Kepler-996 b,CONFIRMED,CANDIDATE,1,0,0,0,0,3.770590654,7.99E-06,-7.99E-06,133.39088,1.77E-03,-1.77E-03,0.24,0.219,-0.24,2.029,0.0554,-0.0554,3.14E+02,1.01E+01,-1.01E+01,2.13,3.40E-01,-3.40E-01,1272,,,619.65,259.66,-205.29,37.1,1,q1_q17_dr25_tce,5714,77,-77,4.274,0.156,-0.104,1.208,0.193,-0.193,291.91281,41.533611,14.668
11758544,K01883.01,Kepler-997 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,2.7073064,8.96E-06,-8.96E-06,132.43068,2.55E-03,-2.55E-03,0.007,0.436,-0.007,3.4378,0.0761,-0.0761,6.95E+01,2.50E+00,-2.50E+00,1.36,2.30E-01,-3.20E-01,1709,,,2012.12,982.26,-922.02,31.7,1,q1_q17_dr25_tce,6045,121,-134,4.069,0.188,-0.101,1.629,0.281,-0.375,289.23337,49.938931,11.894
4851530,K01884.01,,CANDIDATE,CANDIDATE,0.011,0,0,0,0,23.11707222,4.92E-05,-4.92E-05,149.56221,1.87E-03,-1.87E-03,0.807,0.015,-0.581,3.9948,0.0856,-0.0856,2.41E+03,4.32E+01,-4.32E+01,4.37,6.20E-01,-5.60E-01,548,,,21.26,10.47,-7.24,61.2,1,q1_q17_dr25_tce,5275,184,-184,4.505,0.104,-0.095,0.796,0.112,-0.102,295.9024,39.918362,15.462
4851530,K01884.02,,CANDIDATE,CANDIDATE,0.989,0,0,0,0,4.77502117,1.78E-05,-1.78E-05,355.45644,2.58E-03,-2.58E-03,0.518,0.009,-0.478,1.7087,0.0882,-0.0882,4.51E+02,3.19E+01,-3.19E+01,1.73,2.40E-01,-2.20E-01,926,,,174.23,85.8,-59.33,16.7,2,q1_q17_dr25_tce,5275,184,-184,4.505,0.104,-0.095,0.796,0.112,-0.102,295.9024,39.918362,15.462
3118797,K01950.01,Kepler-1024 b,CONFIRMED,CANDIDATE,0.894,0,0,0,0,66.4159789,3.63E-04,-3.63E-04,188.13988,4.76E-03,-4.76E-03,0.371,0.039,-0.371,7.061,0.133,-0.133,2.05E+03,6.73E+01,-6.73E+01,3.44,6.50E-01,-2.80E-01,376,,,4.71,3,-1.25,33.6,1,q1_q17_dr25_tce,5383,204,-185,4.603,0.03,-0.12,0.759,0.143,-0.061,291.95099,38.251701,15.983
7747425,K01952.01,Kepler-341 c,CONFIRMED,CANDIDATE,0.997,0,0,0,0,8.0103929,2.80E-05,-2.80E-05,135.31823,3.00E-03,-3.00E-03,0.045,0.396,-0.045,4.2713,0.0816,-0.0816,2.94E+02,9.10E+00,-9.10E+00,1.88,2.70E-01,-2.70E-01,940,,,184.38,70.26,-56.45,34.6,1,q1_q17_dr25_tce,5616,76,-76,4.327,0.132,-0.108,1.111,0.16,-0.16,289.86157,43.472771,14.601
6300348,K00212.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,5.69590202,1.59E-06,-1.59E-06,139.231637,2.21E-04,-2.21E-04,0.049,0.15,-0.049,3.5661,0.0106,-0.0106,4.92E+03,1.50E+01,-1.50E+01,6.61,2.13E+00,-7.10E-01,1043,,,279.61,273.07,-88.96,391.2,1,q1_q17_dr25_tce,6106,190,-233,4.497,0.052,-0.221,0.94,0.303,-0.101,296.1398,41.60318,14.858
7747425,K01952.02,Kepler-341 d,CONFIRMED,CANDIDATE,0.967,0,0,0,0,27.6666375,2.05E-04,-2.05E-04,143.86343,6.35E-03,-6.35E-03,0.519,0.437,-0.323,6.315,0.167,-0.167,3.24E+02,1.37E+01,-1.37E+01,2.04,3.00E-01,-2.90E-01,622,,,35.27,13.45,-10.8,24.4,2,q1_q17_dr25_tce,5616,76,-76,4.327,0.132,-0.108,1.111,0.16,-0.16,289.86157,43.472771,14.601
7747425,K01952.03,Kepler-341 b,CONFIRMED,CANDIDATE,1,0,0,0,0,5.19559398,5.28E-05,-5.28E-05,132.72178,6.94E-03,-6.94E-03,0.054,0.409,-0.054,3.748,0.188,-0.188,1.16E+02,8.10E+00,-8.10E+00,1.18,1.70E-01,-1.70E-01,1085,,,327.78,124.91,-100.35,16,4,q1_q17_dr25_tce,5616,76,-76,4.327,0.132,-0.108,1.111,0.16,-0.16,289.86157,43.472771,14.601
7102316,K02028.01,Kepler-351 c,CONFIRMED,CANDIDATE,0.998,0,0,0,0,57.2488518,3.24E-04,-3.24E-04,184.6864,4.31E-03,-4.31E-03,0.022,0.417,-0.022,6.083,0.134,-0.134,1.46E+03,5.19E+01,-5.19E+01,3.19,8.80E-01,-2.90E-01,431,,,8.17,6.79,-2.21,29.8,1,q1_q17_dr25_tce,5642,169,-169,4.542,0.044,-0.176,0.846,0.233,-0.078,286.4527,42.657879,15.99
7102316,K02028.02,Kepler-351 b,CONFIRMED,CANDIDATE,1,0,0,0,0,37.0551726,2.61E-04,-2.61E-04,200.20176,6.01E-03,-6.01E-03,0.884,0.054,-0.595,5.439,0.16,-0.16,1.03E+03,4.75E+01,-4.75E+01,3.19,8.80E-01,-2.90E-01,498,,,14.59,12.12,-3.94,23.2,2,q1_q17_dr25_tce,5642,169,-169,4.542,0.044,-0.176,0.846,0.233,-0.078,286.4527,42.657879,15.99
9489524,K02029.01,Kepler-352 c,CONFIRMED,CANDIDATE,1,0,0,0,0,16.33269981,7.77E-05,-7.77E-05,136.90909,3.91E-03,-3.91E-03,0.893,0.055,-0.629,2.174,0.114,-0.114,3.00E+02,1.93E+01,-1.93E+01,1.61,1.10E-01,-9.00E-02,591,,,28.76,6.94,-4.95,17.5,1,q1_q17_dr25_tce,5208,103,-103,4.563,0.036,-0.052,0.772,0.055,-0.041,299.89651,46.051971,12.957
9489524,K02029.02,Kepler-352 b,CONFIRMED,CANDIDATE,1,0,0,0,0,10.05550267,8.71E-05,-8.71E-05,173.2234,6.20E-03,-6.20E-03,0.061,0.388,-0.061,2.951,0.201,-0.201,1.48E+02,1.21E+01,-1.21E+01,0.92,6.00E-02,-5.00E-02,694,,,54.96,13.24,-9.47,13.6,2,q1_q17_dr25_tce,5208,103,-103,4.563,0.036,-0.052,0.772,0.055,-0.041,299.89651,46.051971,12.957
5940165,K02031.01,Kepler-1062 b,CONFIRMED,CANDIDATE,1,0,0,0,0,9.30413878,2.54E-05,-2.54E-05,140.33868,2.28E-03,-2.28E-03,0.488,0.011,-0.476,1.9254,0.0716,-0.0716,6.37E+02,3.11E+01,-3.11E+01,1.67,1.20E-01,-1.60E-01,583,,,27.35,7.87,-7.4,24.2,1,q1_q17_dr25_tce,4458,133,-133,4.611,0.052,-0.024,0.658,0.046,-0.061,283.89941,41.221611,14.796
8277797,K01820.01,Kepler-322 c,CONFIRMED,CANDIDATE,1,0,0,0,0,4.33722007,7.59E-06,-7.59E-06,132.85152,1.47E-03,-1.47E-03,0.053,0.378,-0.053,2.4973,0.0427,-0.0427,3.59E+02,8.00E+00,-8.00E+00,1.63,1.50E-01,-1.10E-01,996,,,231.86,69.38,-45.27,47.9,1,q1_q17_dr25_tce,5390,107,-107,4.499,0.052,-0.078,0.876,0.084,-0.058,281.34882,44.295238,13.53
8277797,K01820.02,Kepler-322 b,CONFIRMED,CANDIDATE,0.973,0,0,0,0,1.653889476,5.11E-06,-5.11E-06,132.18845,2.65E-03,-2.65E-03,0.226,0.243,-0.226,1.7242,0.0811,-0.0811,1.24E+02,6.60E+00,-6.60E+00,0.97,9.00E-02,-7.00E-02,1373,,,838.03,250.75,-163.62,22.3,2,q1_q17_dr25_tce,5390,107,-107,4.499,0.052,-0.078,0.876,0.084,-0.058,281.34882,44.295238,13.53
5124667,K01822.01,Kepler-1672 b,CONFIRMED,CANDIDATE,1,0,0,0,0,150.8783198,5.03E-04,-5.03E-04,206.69223,2.13E-03,-2.13E-03,0.022,0.4,-0.022,8.6797,0.0826,-0.0826,6.60E+02,1.08E+01,-1.08E+01,4.37,6.50E-01,-1.53E+00,423,,,7.56,3.09,-4.54,70.6,1,q1_q17_dr25_tce,5504,87,-76,3.999,0.304,-0.095,1.737,0.261,-0.608,297.94016,40.278629,12.443
2989404,K01824.01,Kepler-323 c,CONFIRMED,CANDIDATE,1,0,0,0,0,3.553831111,4.50E-06,-4.50E-06,134.64066,1.06E-03,-1.06E-03,0.74,0.059,-0.506,3.1029,0.0314,-0.0314,1.92E+02,2.70E+00,-2.70E+00,1.62,2.70E-01,-1.80E-01,1292,,,658.37,303.61,-182.25,77.4,1,q1_q17_dr25_tce,6015,108,-132,4.37,0.095,-0.116,1.081,0.18,-0.12,291.38223,38.127468,12.722
2989404,K01824.02,Kepler-323 b,CONFIRMED,CANDIDATE,1,0,0,0,0,1.6783263,1.92E-06,-1.92E-06,136.05259,9.05E-04,-9.05E-04,0.91,0.077,-0.681,2.5123,0.0221,-0.0221,1.46E+02,2.20E+00,-2.20E+00,1.57,2.60E-01,-1.80E-01,1659,,,1797.15,828.74,-497.48,76.1,2,q1_q17_dr25_tce,6015,108,-132,4.37,0.095,-0.116,1.081,0.18,-0.12,291.38223,38.127468,12.722
11413812,K01885.01,Kepler-998 b,CONFIRMED,CANDIDATE,1,0,0,0,0,5.65378163,1.11E-05,-1.11E-05,131.71154,1.64E-03,-1.64E-03,0.439,0.451,-0.247,1.9483,0.0489,-0.0489,3.67E+02,1.14E+01,-1.14E+01,1.82,5.80E-01,-1.50E-01,1020,,,256.14,236.21,-65.59,37.8,1,q1_q17_dr25_tce,5988,161,-179,4.507,0.039,-0.221,0.934,0.294,-0.078,296.75415,49.20874,14.377
9549648,K01886.01,Kepler-999 b,CONFIRMED,CANDIDATE,1,0,0,0,0,5.99185827,1.10E-05,-1.10E-05,136.88244,1.54E-03,-1.54E-03,0.905,0.017,-0.637,1.7215,0.0462,-0.0462,1.86E+02,6.90E+00,-6.90E+00,2.75,4.90E-01,-5.90E-01,1355,,,796.76,398.64,-345.22,32.1,1,q1_q17_dr25_tce,6157,124,-124,4.049,0.188,-0.101,1.695,0.3,-0.366,299.66046,46.198421,12.239
10063802,K01888.01,Kepler-1000 b,CONFIRMED,CANDIDATE,0.978,0,0,0,0,120.0183551,6.49E-04,-6.49E-04,134.18742,4.71E-03,-4.71E-03,0.58,0.296,-0.371,11.637,0.159,-0.159,8.86E+02,2.16E+01,-2.16E+01,4.54,7.40E-01,-3.50E-01,473,,,11.84,5.24,-2.65,46.1,1,q1_q17_dr25_tce,6469,103,-154,4.253,0.048,-0.104,1.467,0.24,-0.111,286.68552,47.098221,13.256
11074178,K01889.01,Kepler-1001 b,CONFIRMED,CANDIDATE,1,0,0,0,0,14.30517579,4.82E-05,-4.82E-05,135.06301,2.65E-03,-2.65E-03,0.924,0.003,-0.663,4.535,0.152,-0.152,8.63E+02,2.46E+01,-2.46E+01,3.05,8.50E-01,-2.80E-01,693,,,54.59,44.75,-14.37,37.5,1,q1_q17_dr25_tce,5741,155,-155,4.555,0.034,-0.195,0.846,0.236,-0.079,286.27386,48.61871,15.338
11074178,K01889.02,Kepler-1001 c,CONFIRMED,CANDIDATE,0.976,0,0,0,0,9.18189122,6.36E-05,-6.36E-05,132.40505,5.26E-03,-5.26E-03,0.971,0.005,-0.678,4.343,0.239,-0.239,3.64E+02,2.26E+01,-2.26E+01,2.17,6.10E-01,-2.00E-01,804,,,98.61,80.84,-25.96,18.2,2,q1_q17_dr25_tce,5741,155,-155,4.555,0.034,-0.195,0.846,0.236,-0.079,286.27386,48.61871,15.338
11030475,K02248.04,,CANDIDATE,CANDIDATE,0.992,0,0,0,0,2.64622742,2.06E-05,-2.06E-05,132.66343,7.22E-03,-7.22E-03,0.478,0.11,-0.393,1.407,0.252,-0.252,1.56E+02,2.61E+01,-2.61E+01,0.99,7.00E-02,-5.00E-02,1082,,,324.38,75.53,-56.91,8.4,3,q1_q17_dr25_tce,5167,103,-103,4.555,0.036,-0.05,0.787,0.053,-0.043,292.23993,48.51157,15.498
5942808,K02250.01,,CANDIDATE,CANDIDATE,1,0,0,0,0,2.935362067,5.06E-06,-5.06E-06,136.18415,1.54E-03,-1.54E-03,0.86,0.036,-0.62,1.5043,0.0388,-0.0388,1.05E+03,3.22E+01,-3.22E+01,3.15,2.40E-01,-3.20E-01,1022,,,258.48,83.62,-77.74,38,1,q1_q17_dr25_tce,4922,169,-169,4.505,0.084,-0.056,0.823,0.062,-0.085,285.21667,41.282429,15.622
6206214,K02252.01,Kepler-1158 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,13.53953595,8.81E-05,-8.81E-05,143.15629,4.94E-03,-4.94E-03,0.219,0.238,-0.218,4.389,0.176,-0.176,1.34E+02,7.20E+00,-7.20E+00,2.32,3.70E-01,-5.70E-01,1079,,,320.19,147.52,-150.87,21.8,1,q1_q17_dr25_tce,6109,122,-122,3.985,0.188,-0.101,1.997,0.323,-0.485,292.23395,41.575211,13.628
8959839,K02253.01,Kepler-1159 b,CONFIRMED,CANDIDATE,1,0,0,0,0,22.7082375,1.02E-04,-1.02E-04,133.72114,3.81E-03,-3.81E-03,0.032,0.397,-0.032,3.503,0.119,-0.119,2.99E+02,1.58E+01,-1.58E+01,1.72,5.40E-01,-2.00E-01,677,,,49.67,46.55,-15.32,22,1,q1_q17_dr25_tce,6170,174,-196,4.472,0.054,-0.216,0.992,0.314,-0.112,294.26633,45.204311,14.574
